id	label	model
846600	Abusive	bangla-bert
557248	None	bangla-bert
73633	None	bangla-bert
259403	None	bangla-bert
792206	None	bangla-bert
8453	None	bangla-bert
312281	None	bangla-bert
242867	Abusive	bangla-bert
184018	None	bangla-bert
122742	None	bangla-bert
315150	None	bangla-bert
807931	Abusive	bangla-bert
857167	Abusive	bangla-bert
244090	Political Hate	bangla-bert
683490	None	bangla-bert
149901	None	bangla-bert
665915	None	bangla-bert
667068	None	bangla-bert
291602	Profane	bangla-bert
29995	Profane	bangla-bert
711354	None	bangla-bert
317863	None	bangla-bert
384929	None	bangla-bert
620146	None	bangla-bert
879389	None	bangla-bert
438732	None	bangla-bert
602579	Political Hate	bangla-bert
138734	None	bangla-bert
489540	None	bangla-bert
183626	None	bangla-bert
411408	None	bangla-bert
342776	None	bangla-bert
366955	None	bangla-bert
34917	None	bangla-bert
135629	Profane	bangla-bert
580182	Political Hate	bangla-bert
384710	None	bangla-bert
797535	None	bangla-bert
872350	None	bangla-bert
928365	None	bangla-bert
850189	None	bangla-bert
701965	None	bangla-bert
696396	None	bangla-bert
930963	None	bangla-bert
367753	Abusive	bangla-bert
808574	Abusive	bangla-bert
508367	None	bangla-bert
762552	None	bangla-bert
923107	None	bangla-bert
103677	Profane	bangla-bert
764559	Abusive	bangla-bert
186027	Profane	bangla-bert
730417	None	bangla-bert
547096	Abusive	bangla-bert
589698	None	bangla-bert
932119	None	bangla-bert
361130	None	bangla-bert
771994	None	bangla-bert
800273	None	bangla-bert
929113	None	bangla-bert
612681	None	bangla-bert
540886	Religious Hate	bangla-bert
76530	Political Hate	bangla-bert
368360	Abusive	bangla-bert
42627	Profane	bangla-bert
655922	None	bangla-bert
830422	Religious Hate	bangla-bert
707371	None	bangla-bert
624343	Profane	bangla-bert
315838	None	bangla-bert
663306	None	bangla-bert
341734	None	bangla-bert
587897	None	bangla-bert
731597	Political Hate	bangla-bert
878430	None	bangla-bert
157600	Abusive	bangla-bert
282324	Political Hate	bangla-bert
110982	Political Hate	bangla-bert
256834	Political Hate	bangla-bert
460441	None	bangla-bert
502882	None	bangla-bert
270483	None	bangla-bert
564502	None	bangla-bert
545027	None	bangla-bert
705820	None	bangla-bert
223074	None	bangla-bert
712563	None	bangla-bert
786291	Abusive	bangla-bert
406086	None	bangla-bert
212373	Political Hate	bangla-bert
772011	Abusive	bangla-bert
62598	Political Hate	bangla-bert
759710	Abusive	bangla-bert
124726	None	bangla-bert
885039	Abusive	bangla-bert
890300	None	bangla-bert
837166	None	bangla-bert
261577	None	bangla-bert
852824	None	bangla-bert
773153	None	bangla-bert
325882	Political Hate	bangla-bert
539356	None	bangla-bert
685958	None	bangla-bert
443019	None	bangla-bert
522542	None	bangla-bert
100317	Political Hate	bangla-bert
697605	None	bangla-bert
188408	Abusive	bangla-bert
831237	None	bangla-bert
342024	None	bangla-bert
771583	None	bangla-bert
648562	None	bangla-bert
726880	Political Hate	bangla-bert
456802	None	bangla-bert
840797	Abusive	bangla-bert
507214	None	bangla-bert
581617	None	bangla-bert
498531	Abusive	bangla-bert
668888	None	bangla-bert
794630	None	bangla-bert
57793	Abusive	bangla-bert
349916	None	bangla-bert
145312	None	bangla-bert
645718	None	bangla-bert
315530	Profane	bangla-bert
85788	None	bangla-bert
374045	Abusive	bangla-bert
18416	None	bangla-bert
85902	None	bangla-bert
2092	None	bangla-bert
632466	None	bangla-bert
808144	None	bangla-bert
707345	None	bangla-bert
290261	None	bangla-bert
586553	None	bangla-bert
287270	Political Hate	bangla-bert
922568	None	bangla-bert
536512	Profane	bangla-bert
45254	Profane	bangla-bert
384075	Abusive	bangla-bert
208604	None	bangla-bert
375127	Political Hate	bangla-bert
772083	None	bangla-bert
776108	None	bangla-bert
201534	None	bangla-bert
498295	None	bangla-bert
147804	None	bangla-bert
574997	None	bangla-bert
46159	None	bangla-bert
263079	None	bangla-bert
66135	Abusive	bangla-bert
754006	None	bangla-bert
927819	None	bangla-bert
587604	None	bangla-bert
394451	Abusive	bangla-bert
469761	Abusive	bangla-bert
542231	None	bangla-bert
771934	None	bangla-bert
630450	Abusive	bangla-bert
745298	None	bangla-bert
3528	None	bangla-bert
430654	Profane	bangla-bert
437577	Profane	bangla-bert
721276	None	bangla-bert
366055	None	bangla-bert
708210	None	bangla-bert
715431	None	bangla-bert
99675	Abusive	bangla-bert
657679	None	bangla-bert
171866	None	bangla-bert
868503	None	bangla-bert
408876	None	bangla-bert
525520	None	bangla-bert
393887	None	bangla-bert
572948	None	bangla-bert
931362	Abusive	bangla-bert
57799	Abusive	bangla-bert
620257	Political Hate	bangla-bert
897779	Abusive	bangla-bert
474236	Abusive	bangla-bert
844305	None	bangla-bert
816607	Abusive	bangla-bert
330129	None	bangla-bert
504653	None	bangla-bert
905410	None	bangla-bert
773590	Political Hate	bangla-bert
876730	None	bangla-bert
90161	None	bangla-bert
616887	None	bangla-bert
677553	Political Hate	bangla-bert
131223	None	bangla-bert
859398	Political Hate	bangla-bert
569587	Political Hate	bangla-bert
848507	Abusive	bangla-bert
645545	None	bangla-bert
342972	Abusive	bangla-bert
901035	None	bangla-bert
822513	None	bangla-bert
395310	Political Hate	bangla-bert
608747	None	bangla-bert
659923	None	bangla-bert
709496	None	bangla-bert
536764	None	bangla-bert
6992	Abusive	bangla-bert
882986	None	bangla-bert
300908	None	bangla-bert
475630	None	bangla-bert
901999	None	bangla-bert
908632	None	bangla-bert
236956	Political Hate	bangla-bert
458769	None	bangla-bert
120726	None	bangla-bert
580608	None	bangla-bert
511438	None	bangla-bert
180423	None	bangla-bert
653511	None	bangla-bert
861639	None	bangla-bert
356228	None	bangla-bert
176766	None	bangla-bert
652925	None	bangla-bert
545212	None	bangla-bert
421534	None	bangla-bert
118743	Abusive	bangla-bert
557649	Abusive	bangla-bert
411649	Abusive	bangla-bert
400910	Political Hate	bangla-bert
835685	Abusive	bangla-bert
740539	None	bangla-bert
586148	None	bangla-bert
97121	Political Hate	bangla-bert
211064	Political Hate	bangla-bert
254790	Political Hate	bangla-bert
103895	None	bangla-bert
156546	None	bangla-bert
852889	None	bangla-bert
552694	None	bangla-bert
632731	None	bangla-bert
454837	None	bangla-bert
700667	None	bangla-bert
48804	None	bangla-bert
376203	Religious Hate	bangla-bert
189844	Abusive	bangla-bert
663042	None	bangla-bert
168206	Political Hate	bangla-bert
47280	Political Hate	bangla-bert
658969	Abusive	bangla-bert
316017	None	bangla-bert
415721	Religious Hate	bangla-bert
795690	Abusive	bangla-bert
183085	Abusive	bangla-bert
582115	Abusive	bangla-bert
210310	Abusive	bangla-bert
238335	Abusive	bangla-bert
651865	None	bangla-bert
152928	None	bangla-bert
163734	Political Hate	bangla-bert
705475	None	bangla-bert
151429	Profane	bangla-bert
262993	None	bangla-bert
39760	None	bangla-bert
369992	None	bangla-bert
544751	None	bangla-bert
382531	None	bangla-bert
293053	None	bangla-bert
178903	None	bangla-bert
891284	Abusive	bangla-bert
585288	None	bangla-bert
636851	Abusive	bangla-bert
666137	None	bangla-bert
502707	None	bangla-bert
239019	None	bangla-bert
202898	Profane	bangla-bert
416889	None	bangla-bert
361315	None	bangla-bert
69363	None	bangla-bert
597222	None	bangla-bert
701775	Abusive	bangla-bert
208382	Abusive	bangla-bert
919121	None	bangla-bert
332583	Profane	bangla-bert
143108	None	bangla-bert
77995	None	bangla-bert
483981	None	bangla-bert
780522	Abusive	bangla-bert
316250	None	bangla-bert
603113	None	bangla-bert
317644	None	bangla-bert
344542	None	bangla-bert
208458	None	bangla-bert
690942	None	bangla-bert
930275	None	bangla-bert
551399	Profane	bangla-bert
440929	Abusive	bangla-bert
504211	Profane	bangla-bert
561863	None	bangla-bert
157931	None	bangla-bert
251599	Abusive	bangla-bert
628267	None	bangla-bert
158317	Abusive	bangla-bert
762492	Abusive	bangla-bert
298097	Abusive	bangla-bert
879807	Abusive	bangla-bert
250272	None	bangla-bert
784620	None	bangla-bert
233564	None	bangla-bert
112445	None	bangla-bert
388693	Abusive	bangla-bert
773160	None	bangla-bert
644443	Political Hate	bangla-bert
593410	None	bangla-bert
281982	None	bangla-bert
477006	None	bangla-bert
667609	None	bangla-bert
215100	Abusive	bangla-bert
56345	None	bangla-bert
344930	None	bangla-bert
193643	Profane	bangla-bert
194807	Abusive	bangla-bert
59602	Political Hate	bangla-bert
683029	None	bangla-bert
938004	None	bangla-bert
561353	None	bangla-bert
101760	Profane	bangla-bert
558515	None	bangla-bert
691270	None	bangla-bert
575832	Abusive	bangla-bert
854800	None	bangla-bert
514189	None	bangla-bert
297823	None	bangla-bert
837407	Abusive	bangla-bert
500684	Political Hate	bangla-bert
21394	Abusive	bangla-bert
228624	Political Hate	bangla-bert
624871	None	bangla-bert
884058	None	bangla-bert
165442	None	bangla-bert
286708	Abusive	bangla-bert
544626	None	bangla-bert
181554	Political Hate	bangla-bert
783606	Abusive	bangla-bert
381499	None	bangla-bert
178833	None	bangla-bert
588965	Religious Hate	bangla-bert
849392	None	bangla-bert
667674	None	bangla-bert
564207	Abusive	bangla-bert
660093	None	bangla-bert
136990	None	bangla-bert
102467	Political Hate	bangla-bert
262943	Abusive	bangla-bert
905637	None	bangla-bert
535280	None	bangla-bert
494372	None	bangla-bert
488239	Religious Hate	bangla-bert
539683	None	bangla-bert
271633	None	bangla-bert
260708	Political Hate	bangla-bert
344528	None	bangla-bert
411539	None	bangla-bert
775525	Political Hate	bangla-bert
916955	None	bangla-bert
423320	Political Hate	bangla-bert
795671	None	bangla-bert
843261	Abusive	bangla-bert
836666	None	bangla-bert
677642	None	bangla-bert
907552	None	bangla-bert
547072	None	bangla-bert
904584	None	bangla-bert
595914	Abusive	bangla-bert
610931	None	bangla-bert
63016	Political Hate	bangla-bert
369484	Political Hate	bangla-bert
447847	None	bangla-bert
712516	Religious Hate	bangla-bert
352814	Religious Hate	bangla-bert
319254	None	bangla-bert
7933	Political Hate	bangla-bert
554139	None	bangla-bert
97801	Political Hate	bangla-bert
47771	None	bangla-bert
837834	None	bangla-bert
581856	Profane	bangla-bert
738585	None	bangla-bert
910428	Abusive	bangla-bert
598551	Political Hate	bangla-bert
857628	None	bangla-bert
270966	None	bangla-bert
628574	Political Hate	bangla-bert
442041	Abusive	bangla-bert
584917	None	bangla-bert
757617	None	bangla-bert
30078	Political Hate	bangla-bert
861240	Profane	bangla-bert
311213	None	bangla-bert
848275	None	bangla-bert
263877	None	bangla-bert
463553	None	bangla-bert
188717	Abusive	bangla-bert
840550	None	bangla-bert
234353	Profane	bangla-bert
189118	None	bangla-bert
621021	Abusive	bangla-bert
429085	None	bangla-bert
339138	None	bangla-bert
527860	Political Hate	bangla-bert
726652	None	bangla-bert
427224	Abusive	bangla-bert
73490	None	bangla-bert
753025	None	bangla-bert
788633	None	bangla-bert
171114	None	bangla-bert
569839	None	bangla-bert
682054	None	bangla-bert
633051	None	bangla-bert
310168	Profane	bangla-bert
640375	None	bangla-bert
10165	None	bangla-bert
754195	None	bangla-bert
792971	None	bangla-bert
677930	None	bangla-bert
75141	None	bangla-bert
62410	None	bangla-bert
354624	None	bangla-bert
795033	Profane	bangla-bert
904924	None	bangla-bert
305448	Abusive	bangla-bert
717876	None	bangla-bert
331378	Abusive	bangla-bert
45082	Abusive	bangla-bert
551322	Political Hate	bangla-bert
171895	Abusive	bangla-bert
137894	None	bangla-bert
263168	Abusive	bangla-bert
306004	None	bangla-bert
245260	Political Hate	bangla-bert
443275	None	bangla-bert
12112	None	bangla-bert
902362	Abusive	bangla-bert
265309	None	bangla-bert
877902	None	bangla-bert
206698	Abusive	bangla-bert
663094	None	bangla-bert
462026	None	bangla-bert
162125	Abusive	bangla-bert
121557	None	bangla-bert
500788	Abusive	bangla-bert
431537	Abusive	bangla-bert
852052	None	bangla-bert
287780	None	bangla-bert
576189	None	bangla-bert
508124	None	bangla-bert
75906	Abusive	bangla-bert
1201	Abusive	bangla-bert
129675	None	bangla-bert
262821	Political Hate	bangla-bert
723911	Abusive	bangla-bert
608978	None	bangla-bert
512187	None	bangla-bert
767811	None	bangla-bert
356251	Abusive	bangla-bert
345976	None	bangla-bert
204563	Abusive	bangla-bert
528689	None	bangla-bert
674720	None	bangla-bert
473284	None	bangla-bert
437815	None	bangla-bert
579534	None	bangla-bert
599943	None	bangla-bert
216678	None	bangla-bert
434656	Abusive	bangla-bert
18914	None	bangla-bert
133525	None	bangla-bert
930312	Abusive	bangla-bert
169363	None	bangla-bert
693380	None	bangla-bert
654645	Abusive	bangla-bert
762566	None	bangla-bert
534576	Abusive	bangla-bert
535882	Abusive	bangla-bert
608935	Abusive	bangla-bert
708703	Political Hate	bangla-bert
774821	None	bangla-bert
652727	Abusive	bangla-bert
421004	None	bangla-bert
852631	None	bangla-bert
895503	None	bangla-bert
798060	None	bangla-bert
558798	Profane	bangla-bert
775872	Abusive	bangla-bert
832259	None	bangla-bert
788155	None	bangla-bert
828605	None	bangla-bert
160826	None	bangla-bert
152941	None	bangla-bert
841571	Abusive	bangla-bert
282604	None	bangla-bert
330465	Political Hate	bangla-bert
154381	None	bangla-bert
593395	Political Hate	bangla-bert
908781	Abusive	bangla-bert
593717	None	bangla-bert
760185	Political Hate	bangla-bert
576105	None	bangla-bert
259987	Political Hate	bangla-bert
902177	None	bangla-bert
379838	None	bangla-bert
513067	None	bangla-bert
49042	Profane	bangla-bert
424201	None	bangla-bert
152322	None	bangla-bert
898214	None	bangla-bert
341465	None	bangla-bert
692539	None	bangla-bert
795672	Religious Hate	bangla-bert
119869	Abusive	bangla-bert
861855	None	bangla-bert
94747	None	bangla-bert
467933	None	bangla-bert
232837	Political Hate	bangla-bert
80320	None	bangla-bert
35633	None	bangla-bert
208325	None	bangla-bert
16164	None	bangla-bert
2519	None	bangla-bert
751296	None	bangla-bert
807820	Abusive	bangla-bert
680786	None	bangla-bert
331978	None	bangla-bert
373048	None	bangla-bert
344922	None	bangla-bert
414678	None	bangla-bert
379666	Abusive	bangla-bert
263666	None	bangla-bert
9564	Abusive	bangla-bert
710013	None	bangla-bert
462504	None	bangla-bert
121	None	bangla-bert
760841	Political Hate	bangla-bert
592143	None	bangla-bert
197750	Abusive	bangla-bert
666304	None	bangla-bert
791047	None	bangla-bert
254687	None	bangla-bert
415167	None	bangla-bert
798914	None	bangla-bert
212392	Political Hate	bangla-bert
165295	None	bangla-bert
437095	None	bangla-bert
221823	Political Hate	bangla-bert
911862	Abusive	bangla-bert
132410	None	bangla-bert
520180	None	bangla-bert
266817	Political Hate	bangla-bert
386160	Profane	bangla-bert
551916	None	bangla-bert
863327	None	bangla-bert
548649	Abusive	bangla-bert
139280	None	bangla-bert
194851	None	bangla-bert
675930	Abusive	bangla-bert
917518	None	bangla-bert
817083	None	bangla-bert
492315	None	bangla-bert
64360	Political Hate	bangla-bert
90812	None	bangla-bert
64683	Political Hate	bangla-bert
517596	None	bangla-bert
788769	Abusive	bangla-bert
72191	None	bangla-bert
494812	None	bangla-bert
397745	Abusive	bangla-bert
99256	None	bangla-bert
310718	None	bangla-bert
551491	None	bangla-bert
865852	None	bangla-bert
839725	None	bangla-bert
792182	Profane	bangla-bert
736253	None	bangla-bert
359258	None	bangla-bert
402440	None	bangla-bert
871989	None	bangla-bert
778312	Abusive	bangla-bert
486204	None	bangla-bert
463397	Abusive	bangla-bert
606043	None	bangla-bert
755756	None	bangla-bert
176393	None	bangla-bert
636320	None	bangla-bert
276259	Political Hate	bangla-bert
365422	Abusive	bangla-bert
430050	None	bangla-bert
819649	None	bangla-bert
212198	Abusive	bangla-bert
591895	None	bangla-bert
393378	None	bangla-bert
703799	None	bangla-bert
65429	None	bangla-bert
231179	Political Hate	bangla-bert
146171	None	bangla-bert
5990	None	bangla-bert
36663	Political Hate	bangla-bert
554415	None	bangla-bert
228979	Abusive	bangla-bert
77159	None	bangla-bert
36563	None	bangla-bert
86802	Abusive	bangla-bert
689821	Profane	bangla-bert
403237	Abusive	bangla-bert
177705	None	bangla-bert
77497	None	bangla-bert
349202	None	bangla-bert
87200	Political Hate	bangla-bert
672306	None	bangla-bert
803528	None	bangla-bert
421644	Abusive	bangla-bert
392041	None	bangla-bert
586931	Political Hate	bangla-bert
876810	None	bangla-bert
683251	None	bangla-bert
437993	None	bangla-bert
62679	None	bangla-bert
601736	Abusive	bangla-bert
306874	Profane	bangla-bert
123362	None	bangla-bert
26538	None	bangla-bert
42151	None	bangla-bert
804634	Abusive	bangla-bert
668500	None	bangla-bert
695496	None	bangla-bert
812144	None	bangla-bert
58323	None	bangla-bert
868492	Abusive	bangla-bert
411024	None	bangla-bert
352879	None	bangla-bert
247684	Abusive	bangla-bert
119171	Abusive	bangla-bert
204525	Abusive	bangla-bert
507360	None	bangla-bert
89717	None	bangla-bert
400103	None	bangla-bert
481728	None	bangla-bert
472385	None	bangla-bert
268424	Abusive	bangla-bert
107036	Abusive	bangla-bert
183440	Abusive	bangla-bert
516257	None	bangla-bert
223226	None	bangla-bert
184199	None	bangla-bert
144179	None	bangla-bert
136186	None	bangla-bert
582846	None	bangla-bert
16786	None	bangla-bert
335223	None	bangla-bert
43762	Abusive	bangla-bert
106840	Political Hate	bangla-bert
245321	None	bangla-bert
453809	Abusive	bangla-bert
215566	None	bangla-bert
110373	None	bangla-bert
928909	None	bangla-bert
135805	None	bangla-bert
708114	None	bangla-bert
344583	None	bangla-bert
466622	None	bangla-bert
569599	None	bangla-bert
277334	None	bangla-bert
77702	Abusive	bangla-bert
854709	Abusive	bangla-bert
113487	None	bangla-bert
283409	Profane	bangla-bert
530173	None	bangla-bert
366273	None	bangla-bert
581671	None	bangla-bert
517997	Religious Hate	bangla-bert
870164	Profane	bangla-bert
592326	None	bangla-bert
259934	None	bangla-bert
822216	Abusive	bangla-bert
234371	None	bangla-bert
621663	None	bangla-bert
807765	Abusive	bangla-bert
152094	Abusive	bangla-bert
452398	None	bangla-bert
585360	Profane	bangla-bert
713035	None	bangla-bert
865475	None	bangla-bert
728574	Abusive	bangla-bert
266287	None	bangla-bert
710009	Abusive	bangla-bert
100577	Profane	bangla-bert
459066	Abusive	bangla-bert
526444	None	bangla-bert
863442	None	bangla-bert
906402	None	bangla-bert
266600	None	bangla-bert
362421	Abusive	bangla-bert
504913	Abusive	bangla-bert
566279	None	bangla-bert
87804	Abusive	bangla-bert
876112	None	bangla-bert
403399	None	bangla-bert
405059	None	bangla-bert
619269	Political Hate	bangla-bert
930117	None	bangla-bert
355886	Abusive	bangla-bert
851116	None	bangla-bert
426754	None	bangla-bert
303743	None	bangla-bert
190220	None	bangla-bert
617613	Political Hate	bangla-bert
567065	Political Hate	bangla-bert
700257	None	bangla-bert
268208	None	bangla-bert
593253	Abusive	bangla-bert
934960	None	bangla-bert
631748	Abusive	bangla-bert
62833	Political Hate	bangla-bert
81023	None	bangla-bert
458837	None	bangla-bert
788523	Abusive	bangla-bert
267783	None	bangla-bert
174848	Abusive	bangla-bert
403147	None	bangla-bert
729498	None	bangla-bert
377862	Religious Hate	bangla-bert
142272	None	bangla-bert
153968	Political Hate	bangla-bert
371175	Political Hate	bangla-bert
771563	None	bangla-bert
142040	None	bangla-bert
247489	Abusive	bangla-bert
162667	Abusive	bangla-bert
430213	Abusive	bangla-bert
535827	None	bangla-bert
583590	None	bangla-bert
242201	Religious Hate	bangla-bert
711875	None	bangla-bert
27632	None	bangla-bert
15434	None	bangla-bert
492658	None	bangla-bert
339098	None	bangla-bert
817877	Political Hate	bangla-bert
514249	Profane	bangla-bert
87144	Abusive	bangla-bert
671599	None	bangla-bert
408598	None	bangla-bert
647351	Profane	bangla-bert
724852	None	bangla-bert
77725	Abusive	bangla-bert
796155	None	bangla-bert
111270	None	bangla-bert
45433	Profane	bangla-bert
795031	None	bangla-bert
274512	None	bangla-bert
752661	None	bangla-bert
454448	None	bangla-bert
537784	Profane	bangla-bert
696645	None	bangla-bert
142632	Abusive	bangla-bert
489619	Political Hate	bangla-bert
152326	None	bangla-bert
475539	None	bangla-bert
347307	None	bangla-bert
831646	None	bangla-bert
896820	None	bangla-bert
251759	None	bangla-bert
537112	None	bangla-bert
409674	None	bangla-bert
774924	None	bangla-bert
55323	None	bangla-bert
193802	None	bangla-bert
831962	None	bangla-bert
930021	Abusive	bangla-bert
362239	Profane	bangla-bert
18242	Abusive	bangla-bert
95898	Profane	bangla-bert
258397	None	bangla-bert
690070	None	bangla-bert
116356	Abusive	bangla-bert
743484	None	bangla-bert
424496	Abusive	bangla-bert
305924	None	bangla-bert
802244	None	bangla-bert
22797	None	bangla-bert
59246	None	bangla-bert
43720	None	bangla-bert
674115	None	bangla-bert
62339	None	bangla-bert
424676	None	bangla-bert
470511	Profane	bangla-bert
154220	None	bangla-bert
15034	Abusive	bangla-bert
618562	None	bangla-bert
131475	Abusive	bangla-bert
698899	Political Hate	bangla-bert
461691	None	bangla-bert
741917	None	bangla-bert
484667	None	bangla-bert
893337	None	bangla-bert
40909	None	bangla-bert
347030	Profane	bangla-bert
718969	Abusive	bangla-bert
166857	None	bangla-bert
105419	None	bangla-bert
662452	None	bangla-bert
531513	None	bangla-bert
573589	Abusive	bangla-bert
292739	None	bangla-bert
271706	None	bangla-bert
462545	None	bangla-bert
703226	None	bangla-bert
752823	Abusive	bangla-bert
624182	Political Hate	bangla-bert
413452	None	bangla-bert
661471	None	bangla-bert
282300	None	bangla-bert
220166	None	bangla-bert
706840	None	bangla-bert
302623	None	bangla-bert
242397	Abusive	bangla-bert
134691	None	bangla-bert
772124	None	bangla-bert
411977	None	bangla-bert
348177	None	bangla-bert
869217	None	bangla-bert
75265	Abusive	bangla-bert
132991	None	bangla-bert
309784	None	bangla-bert
882787	None	bangla-bert
492328	None	bangla-bert
77287	None	bangla-bert
345463	Religious Hate	bangla-bert
879288	None	bangla-bert
151502	None	bangla-bert
186338	Abusive	bangla-bert
840919	None	bangla-bert
722682	None	bangla-bert
669991	None	bangla-bert
644061	None	bangla-bert
715020	None	bangla-bert
417302	None	bangla-bert
46203	None	bangla-bert
440247	Abusive	bangla-bert
551936	None	bangla-bert
514211	Profane	bangla-bert
724631	None	bangla-bert
100307	None	bangla-bert
286330	None	bangla-bert
873637	None	bangla-bert
804791	Abusive	bangla-bert
724109	Political Hate	bangla-bert
54957	None	bangla-bert
429886	Abusive	bangla-bert
509693	None	bangla-bert
802316	None	bangla-bert
927084	None	bangla-bert
66537	Political Hate	bangla-bert
926930	None	bangla-bert
314855	Abusive	bangla-bert
336666	None	bangla-bert
430923	None	bangla-bert
601504	None	bangla-bert
536899	None	bangla-bert
311999	Profane	bangla-bert
156762	None	bangla-bert
33356	Abusive	bangla-bert
743024	None	bangla-bert
844448	Abusive	bangla-bert
190632	Political Hate	bangla-bert
169084	None	bangla-bert
841825	Political Hate	bangla-bert
933092	None	bangla-bert
273269	Abusive	bangla-bert
494946	None	bangla-bert
605022	None	bangla-bert
372444	Abusive	bangla-bert
664616	Abusive	bangla-bert
285844	Abusive	bangla-bert
694071	Abusive	bangla-bert
636377	None	bangla-bert
775247	None	bangla-bert
165043	None	bangla-bert
361562	Religious Hate	bangla-bert
198455	Political Hate	bangla-bert
560600	None	bangla-bert
64688	None	bangla-bert
215716	Abusive	bangla-bert
556594	Abusive	bangla-bert
605700	Profane	bangla-bert
859381	None	bangla-bert
419851	None	bangla-bert
154234	None	bangla-bert
146787	Profane	bangla-bert
11200	Profane	bangla-bert
743093	Profane	bangla-bert
174203	None	bangla-bert
815223	Political Hate	bangla-bert
514630	Profane	bangla-bert
2695	None	bangla-bert
455746	None	bangla-bert
908277	None	bangla-bert
179176	None	bangla-bert
279942	None	bangla-bert
51167	None	bangla-bert
207296	Political Hate	bangla-bert
603501	Profane	bangla-bert
425627	Abusive	bangla-bert
485589	None	bangla-bert
714681	None	bangla-bert
656589	None	bangla-bert
67399	Abusive	bangla-bert
709852	None	bangla-bert
852490	Profane	bangla-bert
128383	None	bangla-bert
57019	None	bangla-bert
931214	None	bangla-bert
710348	None	bangla-bert
473585	None	bangla-bert
128203	Abusive	bangla-bert
306144	None	bangla-bert
90088	None	bangla-bert
302383	Profane	bangla-bert
939642	Abusive	bangla-bert
804409	Abusive	bangla-bert
232626	Political Hate	bangla-bert
894347	Profane	bangla-bert
245524	None	bangla-bert
618483	Profane	bangla-bert
630938	None	bangla-bert
81172	Profane	bangla-bert
21126	None	bangla-bert
389453	Abusive	bangla-bert
396564	None	bangla-bert
653528	Political Hate	bangla-bert
761151	Abusive	bangla-bert
193275	Political Hate	bangla-bert
138236	None	bangla-bert
41098	None	bangla-bert
363213	Abusive	bangla-bert
774803	Religious Hate	bangla-bert
494286	None	bangla-bert
17766	None	bangla-bert
792907	None	bangla-bert
719515	None	bangla-bert
238094	None	bangla-bert
829385	None	bangla-bert
8911	Abusive	bangla-bert
408415	Abusive	bangla-bert
892496	Abusive	bangla-bert
28986	Profane	bangla-bert
925316	None	bangla-bert
225378	None	bangla-bert
612820	None	bangla-bert
356375	None	bangla-bert
197940	Political Hate	bangla-bert
534486	None	bangla-bert
426470	None	bangla-bert
155352	None	bangla-bert
160406	None	bangla-bert
398382	Abusive	bangla-bert
671840	None	bangla-bert
176533	None	bangla-bert
198505	None	bangla-bert
719810	Religious Hate	bangla-bert
409927	Profane	bangla-bert
334538	Profane	bangla-bert
814242	None	bangla-bert
891705	Abusive	bangla-bert
1018	None	bangla-bert
54308	None	bangla-bert
589442	None	bangla-bert
913847	Abusive	bangla-bert
150258	None	bangla-bert
264156	Profane	bangla-bert
799325	None	bangla-bert
167330	Abusive	bangla-bert
464549	None	bangla-bert
603587	None	bangla-bert
355428	None	bangla-bert
629590	None	bangla-bert
61328	None	bangla-bert
846447	None	bangla-bert
682035	None	bangla-bert
359144	None	bangla-bert
743699	Profane	bangla-bert
264312	Abusive	bangla-bert
474991	None	bangla-bert
573435	Abusive	bangla-bert
141299	None	bangla-bert
815320	None	bangla-bert
304554	None	bangla-bert
233058	None	bangla-bert
499764	Political Hate	bangla-bert
285223	Political Hate	bangla-bert
149699	Profane	bangla-bert
815652	None	bangla-bert
703863	None	bangla-bert
934421	None	bangla-bert
588444	None	bangla-bert
561490	Abusive	bangla-bert
66975	None	bangla-bert
562485	None	bangla-bert
488242	Abusive	bangla-bert
17859	Abusive	bangla-bert
302476	None	bangla-bert
809726	None	bangla-bert
114878	Abusive	bangla-bert
214653	Abusive	bangla-bert
64252	None	bangla-bert
43007	Abusive	bangla-bert
533645	Abusive	bangla-bert
736567	None	bangla-bert
461390	Political Hate	bangla-bert
268867	None	bangla-bert
481812	None	bangla-bert
314190	Abusive	bangla-bert
325307	None	bangla-bert
25133	Abusive	bangla-bert
733358	None	bangla-bert
452456	Abusive	bangla-bert
136745	None	bangla-bert
203365	None	bangla-bert
511593	None	bangla-bert
223498	None	bangla-bert
803776	None	bangla-bert
893579	None	bangla-bert
709601	Abusive	bangla-bert
237871	Political Hate	bangla-bert
178020	None	bangla-bert
269708	Abusive	bangla-bert
145997	None	bangla-bert
874844	None	bangla-bert
210636	Abusive	bangla-bert
443689	Profane	bangla-bert
844787	Abusive	bangla-bert
508787	None	bangla-bert
599550	None	bangla-bert
582897	None	bangla-bert
865743	None	bangla-bert
790593	Abusive	bangla-bert
623977	None	bangla-bert
589150	None	bangla-bert
587736	None	bangla-bert
635158	Abusive	bangla-bert
219621	None	bangla-bert
362671	Abusive	bangla-bert
119991	None	bangla-bert
43221	Abusive	bangla-bert
202056	Political Hate	bangla-bert
562335	None	bangla-bert
13729	None	bangla-bert
591394	None	bangla-bert
636425	None	bangla-bert
145868	None	bangla-bert
661107	Religious Hate	bangla-bert
509296	None	bangla-bert
849659	None	bangla-bert
379040	None	bangla-bert
747275	Abusive	bangla-bert
232278	Political Hate	bangla-bert
442465	None	bangla-bert
409490	None	bangla-bert
273180	Political Hate	bangla-bert
