id	label	model
554415	Individual	Bangla-Bert
228979	Individual	Bangla-Bert
77159	Individual	Bangla-Bert
36563	Individual	Bangla-Bert
86802	Community	Bangla-Bert
689821	Organization	Bangla-Bert
403237	Community	Bangla-Bert
177705	Individual	Bangla-Bert
77497	Individual	Bangla-Bert
349202	Individual	Bangla-Bert
87200	None	Bangla-Bert
672306	Individual	Bangla-Bert
803528	Individual	Bangla-Bert
421644	Individual	Bangla-Bert
392041	Individual	Bangla-Bert
586931	None	Bangla-Bert
876810	Individual	Bangla-Bert
683251	Individual	Bangla-Bert
437993	Individual	Bangla-Bert
62679	Individual	Bangla-Bert
601736	Community	Bangla-Bert
306874	Organization	Bangla-Bert
123362	Individual	Bangla-Bert
26538	Individual	Bangla-Bert
42151	Individual	Bangla-Bert
804634	Community	Bangla-Bert
668500	Individual	Bangla-Bert
695496	Individual	Bangla-Bert
812144	Society	Bangla-Bert
58323	Individual	Bangla-Bert
868492	Organization	Bangla-Bert
411024	Individual	Bangla-Bert
352879	Individual	Bangla-Bert
247684	Organization	Bangla-Bert
119171	Community	Bangla-Bert
204525	Community	Bangla-Bert
507360	Individual	Bangla-Bert
89717	Individual	Bangla-Bert
400103	Individual	Bangla-Bert
481728	Individual	Bangla-Bert
472385	Individual	Bangla-Bert
268424	Community	Bangla-Bert
107036	Community	Bangla-Bert
183440	Community	Bangla-Bert
516257	Individual	Bangla-Bert
223226	Individual	Bangla-Bert
184199	Individual	Bangla-Bert
144179	Individual	Bangla-Bert
136186	Individual	Bangla-Bert
582846	Individual	Bangla-Bert
16786	Individual	Bangla-Bert
335223	Individual	Bangla-Bert
43762	Community	Bangla-Bert
106840	None	Bangla-Bert
245321	Individual	Bangla-Bert
453809	Community	Bangla-Bert
215566	Individual	Bangla-Bert
110373	Individual	Bangla-Bert
928909	Individual	Bangla-Bert
135805	Community	Bangla-Bert
708114	Individual	Bangla-Bert
344583	Individual	Bangla-Bert
466622	Individual	Bangla-Bert
569599	Individual	Bangla-Bert
277334	Individual	Bangla-Bert
77702	Community	Bangla-Bert
854709	Individual	Bangla-Bert
113487	Individual	Bangla-Bert
283409	Organization	Bangla-Bert
530173	Individual	Bangla-Bert
366273	None	Bangla-Bert
581671	Individual	Bangla-Bert
517997	Individual	Bangla-Bert
870164	Organization	Bangla-Bert
592326	Individual	Bangla-Bert
259934	Individual	Bangla-Bert
822216	Community	Bangla-Bert
234371	Individual	Bangla-Bert
621663	Community	Bangla-Bert
807765	Community	Bangla-Bert
152094	None	Bangla-Bert
452398	Individual	Bangla-Bert
585360	Organization	Bangla-Bert
713035	Individual	Bangla-Bert
865475	Community	Bangla-Bert
728574	Community	Bangla-Bert
266287	Individual	Bangla-Bert
710009	Community	Bangla-Bert
100577	Organization	Bangla-Bert
459066	Community	Bangla-Bert
526444	Individual	Bangla-Bert
863442	Individual	Bangla-Bert
906402	Individual	Bangla-Bert
266600	Individual	Bangla-Bert
362421	Community	Bangla-Bert
504913	Community	Bangla-Bert
566279	Community	Bangla-Bert
87804	None	Bangla-Bert
876112	Individual	Bangla-Bert
403399	Community	Bangla-Bert
405059	Individual	Bangla-Bert
619269	Organization	Bangla-Bert
930117	Individual	Bangla-Bert
355886	Individual	Bangla-Bert
851116	Individual	Bangla-Bert
426754	Individual	Bangla-Bert
303743	Individual	Bangla-Bert
190220	Individual	Bangla-Bert
617613	None	Bangla-Bert
567065	None	Bangla-Bert
700257	Individual	Bangla-Bert
268208	Individual	Bangla-Bert
593253	Community	Bangla-Bert
934960	Individual	Bangla-Bert
631748	Organization	Bangla-Bert
62833	None	Bangla-Bert
81023	Individual	Bangla-Bert
458837	Individual	Bangla-Bert
788523	Community	Bangla-Bert
267783	Individual	Bangla-Bert
174848	Organization	Bangla-Bert
403147	Community	Bangla-Bert
729498	Individual	Bangla-Bert
377862	Society	Bangla-Bert
142272	Individual	Bangla-Bert
153968	None	Bangla-Bert
371175	None	Bangla-Bert
771563	Individual	Bangla-Bert
142040	Individual	Bangla-Bert
247489	Community	Bangla-Bert
162667	Community	Bangla-Bert
430213	Community	Bangla-Bert
535827	Individual	Bangla-Bert
583590	Individual	Bangla-Bert
242201	Society	Bangla-Bert
711875	Individual	Bangla-Bert
27632	Individual	Bangla-Bert
15434	Individual	Bangla-Bert
492658	Individual	Bangla-Bert
339098	Individual	Bangla-Bert
817877	None	Bangla-Bert
514249	Organization	Bangla-Bert
87144	Community	Bangla-Bert
671599	Individual	Bangla-Bert
408598	Individual	Bangla-Bert
647351	Organization	Bangla-Bert
724852	Individual	Bangla-Bert
77725	Community	Bangla-Bert
796155	Community	Bangla-Bert
111270	Community	Bangla-Bert
45433	Organization	Bangla-Bert
795031	Individual	Bangla-Bert
274512	Individual	Bangla-Bert
752661	Individual	Bangla-Bert
454448	Individual	Bangla-Bert
537784	Community	Bangla-Bert
696645	Individual	Bangla-Bert
142632	Community	Bangla-Bert
489619	None	Bangla-Bert
152326	Individual	Bangla-Bert
475539	Individual	Bangla-Bert
347307	Individual	Bangla-Bert
831646	Individual	Bangla-Bert
896820	Individual	Bangla-Bert
251759	Individual	Bangla-Bert
537112	Individual	Bangla-Bert
409674	None	Bangla-Bert
774924	Individual	Bangla-Bert
55323	Individual	Bangla-Bert
193802	Individual	Bangla-Bert
831962	Community	Bangla-Bert
930021	Community	Bangla-Bert
362239	Organization	Bangla-Bert
18242	None	Bangla-Bert
95898	Organization	Bangla-Bert
258397	Individual	Bangla-Bert
690070	Individual	Bangla-Bert
116356	None	Bangla-Bert
743484	Individual	Bangla-Bert
424496	Community	Bangla-Bert
305924	Individual	Bangla-Bert
802244	Individual	Bangla-Bert
22797	Individual	Bangla-Bert
59246	Individual	Bangla-Bert
43720	Individual	Bangla-Bert
674115	Individual	Bangla-Bert
62339	Individual	Bangla-Bert
424676	Individual	Bangla-Bert
470511	Organization	Bangla-Bert
154220	Individual	Bangla-Bert
15034	Community	Bangla-Bert
618562	Individual	Bangla-Bert
131475	Community	Bangla-Bert
698899	None	Bangla-Bert
461691	Individual	Bangla-Bert
741917	Individual	Bangla-Bert
484667	Individual	Bangla-Bert
893337	Individual	Bangla-Bert
40909	Individual	Bangla-Bert
347030	Organization	Bangla-Bert
718969	Community	Bangla-Bert
166857	Individual	Bangla-Bert
105419	Individual	Bangla-Bert
662452	Individual	Bangla-Bert
531513	Individual	Bangla-Bert
573589	None	Bangla-Bert
292739	Individual	Bangla-Bert
271706	Individual	Bangla-Bert
462545	Community	Bangla-Bert
703226	Individual	Bangla-Bert
752823	Community	Bangla-Bert
624182	None	Bangla-Bert
413452	Individual	Bangla-Bert
661471	Individual	Bangla-Bert
282300	Community	Bangla-Bert
220166	Individual	Bangla-Bert
706840	Individual	Bangla-Bert
302623	Individual	Bangla-Bert
242397	None	Bangla-Bert
134691	Individual	Bangla-Bert
772124	Individual	Bangla-Bert
411977	None	Bangla-Bert
348177	Individual	Bangla-Bert
869217	Individual	Bangla-Bert
75265	Individual	Bangla-Bert
132991	Individual	Bangla-Bert
309784	Individual	Bangla-Bert
882787	Individual	Bangla-Bert
492328	Individual	Bangla-Bert
77287	Individual	Bangla-Bert
345463	Society	Bangla-Bert
879288	Individual	Bangla-Bert
151502	Individual	Bangla-Bert
186338	Community	Bangla-Bert
840919	Individual	Bangla-Bert
722682	Individual	Bangla-Bert
669991	Individual	Bangla-Bert
644061	Individual	Bangla-Bert
715020	Individual	Bangla-Bert
417302	Individual	Bangla-Bert
46203	Individual	Bangla-Bert
440247	None	Bangla-Bert
551936	Individual	Bangla-Bert
514211	Organization	Bangla-Bert
724631	Community	Bangla-Bert
100307	Individual	Bangla-Bert
286330	Individual	Bangla-Bert
873637	Individual	Bangla-Bert
804791	Community	Bangla-Bert
724109	Individual	Bangla-Bert
54957	Individual	Bangla-Bert
429886	Individual	Bangla-Bert
509693	Individual	Bangla-Bert
802316	Individual	Bangla-Bert
927084	None	Bangla-Bert
66537	None	Bangla-Bert
926930	Individual	Bangla-Bert
314855	Community	Bangla-Bert
336666	Individual	Bangla-Bert
430923	Individual	Bangla-Bert
601504	Individual	Bangla-Bert
536899	Individual	Bangla-Bert
311999	Organization	Bangla-Bert
156762	Individual	Bangla-Bert
33356	Community	Bangla-Bert
743024	Individual	Bangla-Bert
844448	Community	Bangla-Bert
190632	None	Bangla-Bert
169084	Individual	Bangla-Bert
841825	None	Bangla-Bert
933092	Individual	Bangla-Bert
273269	Organization	Bangla-Bert
494946	Individual	Bangla-Bert
605022	Individual	Bangla-Bert
372444	Community	Bangla-Bert
664616	Community	Bangla-Bert
285844	Individual	Bangla-Bert
694071	Community	Bangla-Bert
636377	Individual	Bangla-Bert
775247	Individual	Bangla-Bert
165043	Community	Bangla-Bert
361562	Community	Bangla-Bert
198455	None	Bangla-Bert
560600	Individual	Bangla-Bert
64688	Individual	Bangla-Bert
215716	Community	Bangla-Bert
556594	Individual	Bangla-Bert
605700	Organization	Bangla-Bert
859381	Individual	Bangla-Bert
419851	Individual	Bangla-Bert
154234	Individual	Bangla-Bert
146787	Organization	Bangla-Bert
11200	Organization	Bangla-Bert
743093	Organization	Bangla-Bert
174203	Individual	Bangla-Bert
815223	None	Bangla-Bert
514630	Organization	Bangla-Bert
2695	Individual	Bangla-Bert
455746	Individual	Bangla-Bert
908277	Individual	Bangla-Bert
179176	Individual	Bangla-Bert
279942	Individual	Bangla-Bert
51167	Community	Bangla-Bert
207296	None	Bangla-Bert
603501	Organization	Bangla-Bert
425627	Community	Bangla-Bert
485589	Individual	Bangla-Bert
714681	Individual	Bangla-Bert
656589	Individual	Bangla-Bert
67399	Individual	Bangla-Bert
709852	Individual	Bangla-Bert
852490	Organization	Bangla-Bert
128383	Individual	Bangla-Bert
57019	Individual	Bangla-Bert
931214	Individual	Bangla-Bert
710348	Individual	Bangla-Bert
473585	Individual	Bangla-Bert
128203	Organization	Bangla-Bert
306144	Individual	Bangla-Bert
90088	Individual	Bangla-Bert
302383	Organization	Bangla-Bert
939642	Community	Bangla-Bert
804409	Community	Bangla-Bert
232626	None	Bangla-Bert
894347	Organization	Bangla-Bert
245524	None	Bangla-Bert
618483	Organization	Bangla-Bert
630938	Individual	Bangla-Bert
81172	Organization	Bangla-Bert
21126	Individual	Bangla-Bert
389453	Community	Bangla-Bert
396564	Individual	Bangla-Bert
653528	None	Bangla-Bert
761151	Society	Bangla-Bert
193275	None	Bangla-Bert
138236	Individual	Bangla-Bert
41098	Individual	Bangla-Bert
363213	None	Bangla-Bert
774803	Society	Bangla-Bert
494286	Individual	Bangla-Bert
17766	Individual	Bangla-Bert
792907	Individual	Bangla-Bert
719515	Individual	Bangla-Bert
238094	Individual	Bangla-Bert
829385	Individual	Bangla-Bert
8911	Community	Bangla-Bert
408415	Community	Bangla-Bert
892496	Community	Bangla-Bert
28986	Organization	Bangla-Bert
925316	Individual	Bangla-Bert
225378	Community	Bangla-Bert
612820	Individual	Bangla-Bert
356375	Individual	Bangla-Bert
197940	None	Bangla-Bert
534486	Individual	Bangla-Bert
426470	Individual	Bangla-Bert
155352	Individual	Bangla-Bert
160406	Individual	Bangla-Bert
398382	Individual	Bangla-Bert
671840	Individual	Bangla-Bert
176533	Individual	Bangla-Bert
198505	Individual	Bangla-Bert
719810	Individual	Bangla-Bert
409927	Organization	Bangla-Bert
334538	Organization	Bangla-Bert
814242	Individual	Bangla-Bert
891705	Community	Bangla-Bert
1018	Individual	Bangla-Bert
54308	Community	Bangla-Bert
589442	Individual	Bangla-Bert
913847	Individual	Bangla-Bert
150258	Individual	Bangla-Bert
264156	Organization	Bangla-Bert
799325	Individual	Bangla-Bert
167330	Community	Bangla-Bert
464549	Individual	Bangla-Bert
603587	Individual	Bangla-Bert
355428	Individual	Bangla-Bert
629590	Community	Bangla-Bert
61328	None	Bangla-Bert
846447	Individual	Bangla-Bert
682035	Individual	Bangla-Bert
359144	Individual	Bangla-Bert
743699	Organization	Bangla-Bert
264312	Individual	Bangla-Bert
474991	Individual	Bangla-Bert
573435	Community	Bangla-Bert
141299	Individual	Bangla-Bert
815320	Individual	Bangla-Bert
304554	Individual	Bangla-Bert
233058	Individual	Bangla-Bert
499764	None	Bangla-Bert
285223	None	Bangla-Bert
149699	Organization	Bangla-Bert
815652	Individual	Bangla-Bert
703863	Society	Bangla-Bert
934421	Individual	Bangla-Bert
588444	Individual	Bangla-Bert
561490	Individual	Bangla-Bert
66975	Individual	Bangla-Bert
562485	Individual	Bangla-Bert
488242	Community	Bangla-Bert
17859	Community	Bangla-Bert
302476	Individual	Bangla-Bert
809726	Individual	Bangla-Bert
114878	Community	Bangla-Bert
214653	Community	Bangla-Bert
64252	Individual	Bangla-Bert
43007	Community	Bangla-Bert
533645	Community	Bangla-Bert
736567	Individual	Bangla-Bert
461390	Community	Bangla-Bert
268867	Individual	Bangla-Bert
481812	Individual	Bangla-Bert
314190	Community	Bangla-Bert
325307	Individual	Bangla-Bert
25133	None	Bangla-Bert
733358	Individual	Bangla-Bert
452456	Community	Bangla-Bert
136745	Individual	Bangla-Bert
203365	Individual	Bangla-Bert
511593	Individual	Bangla-Bert
223498	Community	Bangla-Bert
803776	Individual	Bangla-Bert
893579	Individual	Bangla-Bert
709601	Community	Bangla-Bert
237871	None	Bangla-Bert
178020	Individual	Bangla-Bert
269708	Community	Bangla-Bert
145997	Individual	Bangla-Bert
874844	Individual	Bangla-Bert
210636	Community	Bangla-Bert
443689	Organization	Bangla-Bert
844787	Individual	Bangla-Bert
508787	Individual	Bangla-Bert
599550	Individual	Bangla-Bert
582897	Individual	Bangla-Bert
865743	Individual	Bangla-Bert
790593	Community	Bangla-Bert
623977	Individual	Bangla-Bert
589150	Individual	Bangla-Bert
587736	Individual	Bangla-Bert
635158	Community	Bangla-Bert
219621	Individual	Bangla-Bert
362671	Community	Bangla-Bert
119991	Individual	Bangla-Bert
43221	Community	Bangla-Bert
202056	None	Bangla-Bert
562335	Individual	Bangla-Bert
13729	Individual	Bangla-Bert
591394	Individual	Bangla-Bert
636425	Individual	Bangla-Bert
145868	Individual	Bangla-Bert
661107	Society	Bangla-Bert
509296	Individual	Bangla-Bert
849659	Individual	Bangla-Bert
379040	Individual	Bangla-Bert
747275	Community	Bangla-Bert
232278	None	Bangla-Bert
442465	Individual	Bangla-Bert
409490	Individual	Bangla-Bert
273180	None	Bangla-Bert
709588	Community	Bangla-Bert
548	Individual	Bangla-Bert
628959	Individual	Bangla-Bert
171382	Community	Bangla-Bert
385755	Individual	Bangla-Bert
619344	Individual	Bangla-Bert
758551	Individual	Bangla-Bert
886431	Organization	Bangla-Bert
907402	Individual	Bangla-Bert
502655	Individual	Bangla-Bert
509495	Individual	Bangla-Bert
297022	None	Bangla-Bert
82830	Community	Bangla-Bert
500515	Individual	Bangla-Bert
679921	Organization	Bangla-Bert
709146	None	Bangla-Bert
873265	Individual	Bangla-Bert
492591	None	Bangla-Bert
584686	Individual	Bangla-Bert
179483	Individual	Bangla-Bert
935637	Individual	Bangla-Bert
91977	Community	Bangla-Bert
928581	Individual	Bangla-Bert
411389	Individual	Bangla-Bert
45128	None	Bangla-Bert
96778	None	Bangla-Bert
503057	Individual	Bangla-Bert
585530	Individual	Bangla-Bert
784573	Individual	Bangla-Bert
874499	Individual	Bangla-Bert
4897	Individual	Bangla-Bert
775090	Individual	Bangla-Bert
695310	Individual	Bangla-Bert
479853	Individual	Bangla-Bert
174419	Community	Bangla-Bert
410897	Individual	Bangla-Bert
744352	Community	Bangla-Bert
172941	Organization	Bangla-Bert
392269	Individual	Bangla-Bert
746415	Individual	Bangla-Bert
872247	Individual	Bangla-Bert
337471	Individual	Bangla-Bert
541902	Individual	Bangla-Bert
61695	Individual	Bangla-Bert
417575	Community	Bangla-Bert
98896	Individual	Bangla-Bert
531880	Individual	Bangla-Bert
758220	Individual	Bangla-Bert
698607	Community	Bangla-Bert
751688	Individual	Bangla-Bert
711377	Individual	Bangla-Bert
112778	Individual	Bangla-Bert
283087	Individual	Bangla-Bert
420290	Individual	Bangla-Bert
758765	None	Bangla-Bert
466773	Community	Bangla-Bert
350045	Society	Bangla-Bert
67707	Community	Bangla-Bert
376029	Individual	Bangla-Bert
558164	None	Bangla-Bert
692294	Organization	Bangla-Bert
272161	Individual	Bangla-Bert
420220	Individual	Bangla-Bert
512019	Individual	Bangla-Bert
367328	Individual	Bangla-Bert
754159	Individual	Bangla-Bert
387364	Community	Bangla-Bert
192245	Individual	Bangla-Bert
699977	Individual	Bangla-Bert
134067	Individual	Bangla-Bert
106075	Individual	Bangla-Bert
176593	Community	Bangla-Bert
780253	Individual	Bangla-Bert
585197	Individual	Bangla-Bert
859189	Individual	Bangla-Bert
684364	Individual	Bangla-Bert
755189	Individual	Bangla-Bert
447149	Organization	Bangla-Bert
839699	Organization	Bangla-Bert
865601	Individual	Bangla-Bert
707132	Individual	Bangla-Bert
370042	Individual	Bangla-Bert
666358	Community	Bangla-Bert
411645	Community	Bangla-Bert
392239	None	Bangla-Bert
751344	Individual	Bangla-Bert
573443	Individual	Bangla-Bert
199479	Individual	Bangla-Bert
599791	Individual	Bangla-Bert
160139	Community	Bangla-Bert
782371	Community	Bangla-Bert
607251	Individual	Bangla-Bert
390937	Community	Bangla-Bert
366552	Community	Bangla-Bert
273247	Individual	Bangla-Bert
54204	None	Bangla-Bert
245318	Individual	Bangla-Bert
641266	Individual	Bangla-Bert
928973	Individual	Bangla-Bert
506617	Individual	Bangla-Bert
265666	Community	Bangla-Bert
439789	Individual	Bangla-Bert
607226	Organization	Bangla-Bert
792227	Individual	Bangla-Bert
614312	Community	Bangla-Bert
766149	Individual	Bangla-Bert
529031	Community	Bangla-Bert
356429	Individual	Bangla-Bert
769666	None	Bangla-Bert
564231	Individual	Bangla-Bert
597465	Individual	Bangla-Bert
842870	Individual	Bangla-Bert
701223	Individual	Bangla-Bert
876510	Individual	Bangla-Bert
472554	Individual	Bangla-Bert
13237	None	Bangla-Bert
187646	Community	Bangla-Bert
908332	Individual	Bangla-Bert
137035	Individual	Bangla-Bert
749248	Organization	Bangla-Bert
827474	None	Bangla-Bert
424727	Community	Bangla-Bert
645220	Individual	Bangla-Bert
780335	Individual	Bangla-Bert
548909	Community	Bangla-Bert
221833	None	Bangla-Bert
721227	None	Bangla-Bert
111058	Organization	Bangla-Bert
58619	None	Bangla-Bert
825865	None	Bangla-Bert
21503	Individual	Bangla-Bert
279833	Individual	Bangla-Bert
869216	Individual	Bangla-Bert
646221	None	Bangla-Bert
785078	Community	Bangla-Bert
322109	Individual	Bangla-Bert
121965	Individual	Bangla-Bert
380316	Individual	Bangla-Bert
402577	Organization	Bangla-Bert
912001	Individual	Bangla-Bert
429819	Individual	Bangla-Bert
70778	Individual	Bangla-Bert
245485	Individual	Bangla-Bert
337097	Community	Bangla-Bert
584748	Individual	Bangla-Bert
223286	None	Bangla-Bert
178969	Individual	Bangla-Bert
36031	Organization	Bangla-Bert
474454	Community	Bangla-Bert
396792	Individual	Bangla-Bert
812929	Organization	Bangla-Bert
493742	Community	Bangla-Bert
342528	Individual	Bangla-Bert
293411	Individual	Bangla-Bert
28969	Individual	Bangla-Bert
923608	Organization	Bangla-Bert
525058	Individual	Bangla-Bert
476964	Individual	Bangla-Bert
570375	Individual	Bangla-Bert
240954	Community	Bangla-Bert
463205	Community	Bangla-Bert
415349	Individual	Bangla-Bert
461370	Community	Bangla-Bert
808116	Community	Bangla-Bert
325293	None	Bangla-Bert
241537	Individual	Bangla-Bert
515363	Organization	Bangla-Bert
736241	Individual	Bangla-Bert
261840	None	Bangla-Bert
165196	Individual	Bangla-Bert
109416	None	Bangla-Bert
862219	None	Bangla-Bert
400225	Organization	Bangla-Bert
24858	Individual	Bangla-Bert
154179	Organization	Bangla-Bert
434557	Community	Bangla-Bert
698884	Individual	Bangla-Bert
445124	Individual	Bangla-Bert
595638	Organization	Bangla-Bert
462854	Individual	Bangla-Bert
714804	Individual	Bangla-Bert
200649	None	Bangla-Bert
808761	Organization	Bangla-Bert
621410	None	Bangla-Bert
525750	Individual	Bangla-Bert
102762	Organization	Bangla-Bert
862372	Organization	Bangla-Bert
106732	Community	Bangla-Bert
588701	Community	Bangla-Bert
401091	Individual	Bangla-Bert
654048	Individual	Bangla-Bert
578556	Individual	Bangla-Bert
350237	Individual	Bangla-Bert
315448	Community	Bangla-Bert
266161	Individual	Bangla-Bert
122105	Individual	Bangla-Bert
332146	Individual	Bangla-Bert
643104	Individual	Bangla-Bert
17183	Individual	Bangla-Bert
95603	Individual	Bangla-Bert
843123	Individual	Bangla-Bert
134747	None	Bangla-Bert
418410	Individual	Bangla-Bert
454851	Individual	Bangla-Bert
260288	Individual	Bangla-Bert
759582	Community	Bangla-Bert
825629	Individual	Bangla-Bert
439739	Individual	Bangla-Bert
400971	Community	Bangla-Bert
360387	Individual	Bangla-Bert
173748	Organization	Bangla-Bert
180105	Individual	Bangla-Bert
652067	Individual	Bangla-Bert
444114	None	Bangla-Bert
187371	Organization	Bangla-Bert
692050	Individual	Bangla-Bert
216898	Individual	Bangla-Bert
181741	Community	Bangla-Bert
229002	None	Bangla-Bert
611051	Community	Bangla-Bert
577575	None	Bangla-Bert
209438	None	Bangla-Bert
106419	Individual	Bangla-Bert
467718	Community	Bangla-Bert
564975	Organization	Bangla-Bert
929542	Individual	Bangla-Bert
464783	Individual	Bangla-Bert
54397	Individual	Bangla-Bert
392167	None	Bangla-Bert
563784	Individual	Bangla-Bert
375373	Individual	Bangla-Bert
727423	None	Bangla-Bert
838311	Community	Bangla-Bert
44449	Individual	Bangla-Bert
358913	Individual	Bangla-Bert
828152	None	Bangla-Bert
786683	Individual	Bangla-Bert
209659	None	Bangla-Bert
117299	Community	Bangla-Bert
362129	Community	Bangla-Bert
417299	Individual	Bangla-Bert
366108	Individual	Bangla-Bert
67636	None	Bangla-Bert
676589	Society	Bangla-Bert
857813	Community	Bangla-Bert
199029	Individual	Bangla-Bert
210541	Individual	Bangla-Bert
448340	Individual	Bangla-Bert
681578	Individual	Bangla-Bert
863560	Community	Bangla-Bert
462497	Individual	Bangla-Bert
464644	Community	Bangla-Bert
643210	Individual	Bangla-Bert
66831	Organization	Bangla-Bert
748314	Community	Bangla-Bert
299935	Organization	Bangla-Bert
335017	Individual	Bangla-Bert
906175	Individual	Bangla-Bert
627301	Individual	Bangla-Bert
438079	Individual	Bangla-Bert
111688	Community	Bangla-Bert
84067	Individual	Bangla-Bert
827455	Community	Bangla-Bert
658472	Community	Bangla-Bert
12569	Individual	Bangla-Bert
278890	Individual	Bangla-Bert
682234	Individual	Bangla-Bert
170632	Individual	Bangla-Bert
567857	Society	Bangla-Bert
536085	Community	Bangla-Bert
274720	Individual	Bangla-Bert
523151	Individual	Bangla-Bert
123980	Individual	Bangla-Bert
87066	Individual	Bangla-Bert
119931	None	Bangla-Bert
161857	Community	Bangla-Bert
538218	Organization	Bangla-Bert
770226	Individual	Bangla-Bert
621095	None	Bangla-Bert
706192	Individual	Bangla-Bert
799080	None	Bangla-Bert
468480	Individual	Bangla-Bert
673257	Community	Bangla-Bert
360446	Individual	Bangla-Bert
889599	Individual	Bangla-Bert
542823	Individual	Bangla-Bert
526843	Individual	Bangla-Bert
505247	Individual	Bangla-Bert
739976	Community	Bangla-Bert
257203	Individual	Bangla-Bert
804881	Individual	Bangla-Bert
80224	Community	Bangla-Bert
689733	Individual	Bangla-Bert
369960	Individual	Bangla-Bert
864976	Community	Bangla-Bert
577789	Community	Bangla-Bert
684823	None	Bangla-Bert
898422	Individual	Bangla-Bert
526777	Individual	Bangla-Bert
610498	Individual	Bangla-Bert
645602	Individual	Bangla-Bert
297108	Individual	Bangla-Bert
605804	Community	Bangla-Bert
203896	Community	Bangla-Bert
24387	Community	Bangla-Bert
506580	Individual	Bangla-Bert
392501	Individual	Bangla-Bert
678264	Individual	Bangla-Bert
116346	Community	Bangla-Bert
792581	Community	Bangla-Bert
738917	Individual	Bangla-Bert
920370	Individual	Bangla-Bert
612090	Individual	Bangla-Bert
323213	Individual	Bangla-Bert
783309	Individual	Bangla-Bert
173876	Individual	Bangla-Bert
363521	Individual	Bangla-Bert
498607	Individual	Bangla-Bert
482899	Individual	Bangla-Bert
569480	Individual	Bangla-Bert
755689	Community	Bangla-Bert
610707	Individual	Bangla-Bert
130554	Individual	Bangla-Bert
354193	Individual	Bangla-Bert
280327	None	Bangla-Bert
798516	Individual	Bangla-Bert
55689	Community	Bangla-Bert
379874	Organization	Bangla-Bert
557832	Individual	Bangla-Bert
638234	Individual	Bangla-Bert
351181	Individual	Bangla-Bert
690374	Individual	Bangla-Bert
786106	Individual	Bangla-Bert
424027	Community	Bangla-Bert
244078	Community	Bangla-Bert
418880	Society	Bangla-Bert
808816	Individual	Bangla-Bert
602455	None	Bangla-Bert
497274	Individual	Bangla-Bert
276012	Individual	Bangla-Bert
871955	Community	Bangla-Bert
206077	Community	Bangla-Bert
193034	Community	Bangla-Bert
226965	None	Bangla-Bert
12237	Community	Bangla-Bert
537985	Community	Bangla-Bert
173596	Individual	Bangla-Bert
715055	Individual	Bangla-Bert
717713	Individual	Bangla-Bert
374033	None	Bangla-Bert
600315	None	Bangla-Bert
5961	None	Bangla-Bert
635963	Individual	Bangla-Bert
926904	Individual	Bangla-Bert
840249	Individual	Bangla-Bert
711512	Individual	Bangla-Bert
836412	Community	Bangla-Bert
496800	Individual	Bangla-Bert
117308	None	Bangla-Bert
378616	Individual	Bangla-Bert
148504	Organization	Bangla-Bert
251656	Individual	Bangla-Bert
726791	Organization	Bangla-Bert
282787	Individual	Bangla-Bert
549636	Individual	Bangla-Bert
919509	Individual	Bangla-Bert
18512	Individual	Bangla-Bert
534195	Individual	Bangla-Bert
362984	Individual	Bangla-Bert
39620	Community	Bangla-Bert
558565	Individual	Bangla-Bert
675166	Organization	Bangla-Bert
837886	Individual	Bangla-Bert
190187	None	Bangla-Bert
667454	Individual	Bangla-Bert
267472	Community	Bangla-Bert
631535	Individual	Bangla-Bert
771604	Individual	Bangla-Bert
828770	Individual	Bangla-Bert
928727	Individual	Bangla-Bert
397077	Individual	Bangla-Bert
574546	Individual	Bangla-Bert
146218	Individual	Bangla-Bert
909757	Individual	Bangla-Bert
69217	Community	Bangla-Bert
892801	Organization	Bangla-Bert
254004	Organization	Bangla-Bert
761208	Individual	Bangla-Bert
775449	Individual	Bangla-Bert
642575	Individual	Bangla-Bert
223550	Individual	Bangla-Bert
577051	Individual	Bangla-Bert
730719	Individual	Bangla-Bert
583653	Individual	Bangla-Bert
540188	Individual	Bangla-Bert
387961	Society	Bangla-Bert
344594	Individual	Bangla-Bert
912257	Individual	Bangla-Bert
606219	Community	Bangla-Bert
542598	Community	Bangla-Bert
485805	Individual	Bangla-Bert
31464	Community	Bangla-Bert
176246	Individual	Bangla-Bert
280758	Society	Bangla-Bert
103937	Individual	Bangla-Bert
331901	None	Bangla-Bert
619805	None	Bangla-Bert
793539	Individual	Bangla-Bert
25928	Community	Bangla-Bert
403492	Community	Bangla-Bert
636897	Individual	Bangla-Bert
225315	Individual	Bangla-Bert
706413	Community	Bangla-Bert
258569	Individual	Bangla-Bert
459077	Individual	Bangla-Bert
886589	Individual	Bangla-Bert
136479	Community	Bangla-Bert
854679	Community	Bangla-Bert
675095	Organization	Bangla-Bert
758728	Individual	Bangla-Bert
1900	None	Bangla-Bert
340944	Individual	Bangla-Bert
49706	Individual	Bangla-Bert
724683	None	Bangla-Bert
488706	Individual	Bangla-Bert
450457	None	Bangla-Bert
634954	Community	Bangla-Bert
469158	Individual	Bangla-Bert
796722	Community	Bangla-Bert
584538	Community	Bangla-Bert
523578	Individual	Bangla-Bert
925251	Individual	Bangla-Bert
564503	Individual	Bangla-Bert
921433	Individual	Bangla-Bert
605329	Community	Bangla-Bert
496757	Community	Bangla-Bert
